dt_iso,temp,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,snow_1h,clouds_all,weather_id,weather_main,weather_description,snow_ice,heavy_precip
2018-01-19 17:00:00,3.39,1.27,-1.99,3.37,3.57,1006,86,8.2,240,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-19 18:00:00,3.39,1.44,-1.81,2.53,3.41,1006,87,7.7,250,0.0,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-19 19:00:00,2.39,0.29,-2.51,2.37,2.57,1006,86,6.2,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-19 20:00:00,2.39,0.29,-2.72,2.37,2.57,1006,86,6.7,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-19 21:00:00,2.39,0.29,-3.11,2.37,3.57,1005,86,7.7,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-19 22:00:00,2.39,0.45,-2.92,2.37,2.57,1005,87,7.2,240,0.0,0.0,0,800,Clear,sky is clear,0,0
2018-01-19 23:00:00,2.39,0.45,-2.28,2.37,2.57,1004,87,5.7,240,0.0,0.0,0,800,Clear,sky is clear,0,0
2018-01-20 00:00:00,2.39,0.29,-1.41,2.37,3.57,1003,86,4.1,220,0.0,0.0,0,800,Clear,sky is clear,0,0
2018-01-20 01:00:00,3.39,1.27,-0.47,3.37,4.57,1002,86,4.6,220,0.0,0.0,0,800,Clear,sky is clear,0,0
2018-01-20 02:00:00,3.39,1.27,1.39,3.37,3.57,1001,86,2.1,230,0.0,0.0,0,300,Drizzle,light intensity drizzle,0,0
2018-01-20 03:00:00,3.39,1.44,1.39,3.37,3.57,1001,87,2.1,220,0.0,0.0,0,310,Drizzle,light intensity drizzle rain,0,0
2018-01-20 04:00:00,3.39,1.44,1.39,3.37,3.57,1000,87,2.1,280,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-20 05:00:00,2.39,2.39,0.22,2.37,3.57,1000,100,2.1,320,0.29,0.0,75,500,Rain,light rain,0,0
2018-01-20 06:00:00,2.39,2.39,0.97,2.37,3.57,999,100,1.5,0,0.54,0.0,75,500,Rain,light rain,0,0
2018-01-20 07:00:00,2.39,2.39,0.97,2.37,3.57,998,100,1.5,0,0.75,0.0,75,500,Rain,light rain,0,0
2018-01-20 08:00:00,2.39,2.39,-0.71,2.37,3.57,998,100,3.1,50,1.31,0.0,75,501,Rain,moderate rain,0,1
2018-01-20 09:00:00,2.39,2.39,-1.71,2.37,3.57,998,100,4.6,50,1.31,0.0,75,310,Drizzle,light intensity drizzle rain,0,1
2018-01-20 09:00:00,2.39,2.39,-1.71,2.37,3.57,998,100,4.6,50,1.31,0.0,75,501,Rain,moderate rain,0,1
2018-01-20 10:00:00,2.39,2.39,-1.41,2.37,3.57,997,100,4.1,60,1.38,0.0,75,501,Rain,moderate rain,0,1
2018-01-20 11:00:00,3.39,2.37,-0.18,3.37,3.57,997,93,4.1,100,0.95,0.0,75,500,Rain,light rain,0,0
2018-01-20 12:00:00,3.39,3.39,-0.47,3.37,3.57,997,100,4.6,90,0.7,0.0,75,500,Rain,light rain,0,0
2018-01-20 13:00:00,4.39,4.39,1.05,4.37,4.57,998,100,4.1,70,0.65,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-20 13:00:00,4.39,4.39,1.05,4.37,4.57,998,100,4.1,70,0.65,0.0,75,500,Rain,light rain,0,0
2018-01-20 14:00:00,4.39,3.36,1.05,4.37,4.57,1000,93,4.1,60,0.35,0.0,75,500,Rain,light rain,0,0
2018-01-20 14:00:00,4.39,3.36,1.05,4.37,4.57,1000,93,4.1,60,0.35,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-20 15:00:00,4.39,4.39,1.7,4.37,4.57,1001,100,3.1,30,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-20 16:00:00,4.39,4.39,2.55,4.37,4.57,1003,100,2.1,20,0.0,0.0,75,300,Drizzle,light intensity drizzle,0,0
2018-01-20 17:00:00,4.39,4.39,0.78,4.37,4.57,1005,100,4.6,20,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-20 18:00:00,3.39,3.39,0.9,3.37,4.57,1007,100,2.6,350,0.0,0.0,75,300,Drizzle,light intensity drizzle,0,0
2018-01-20 19:00:00,1.39,1.39,-0.95,1.37,3.57,1008,100,2.1,310,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-20 20:00:00,-0.61,-0.61,-2.45,-0.63,3.57,1009,100,1.5,0,0.0,0.0,20,741,Fog,fog,1,0
2018-01-20 21:00:00,1.39,0.38,-0.95,1.37,2.57,1009,93,2.1,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-20 22:00:00,1.19,0.62,-2.07,1.01,3.57,1011,96,3.0,280,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-20 23:00:00,1.39,0.38,-0.95,1.37,2.57,1011,93,2.1,330,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-21 00:00:00,1.39,0.38,1.39,1.37,3.57,1011,93,0.5,0,0.12,0.0,75,500,Rain,light rain,0,0
2018-01-21 01:00:00,2.39,2.39,-0.28,2.37,3.57,1010,100,2.6,130,0.39,0.0,75,500,Rain,light rain,0,0
2018-01-21 02:00:00,3.39,3.39,0.14,3.37,4.57,1010,100,3.6,150,0.45,0.0,75,500,Rain,light rain,0,0
2018-01-21 03:00:00,4.39,3.36,0.25,4.37,5.57,1009,93,5.7,140,0.44,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-21 03:00:00,4.39,3.36,0.25,4.37,5.57,1009,93,5.7,140,0.44,0.0,75,500,Rain,light rain,0,0
2018-01-21 04:00:00,4.39,4.39,-0.16,4.37,5.57,1008,100,6.7,140,0.53,0.0,75,500,Rain,light rain,0,0
2018-01-21 05:00:00,5.39,4.35,0.94,5.37,5.57,1007,93,7.2,130,1.11,0.0,75,501,Rain,moderate rain,0,1
2018-01-21 06:00:00,6.39,5.34,1.75,5.53,6.41,1006,93,8.8,140,2.32,0.0,75,501,Rain,moderate rain,0,1
2018-01-21 07:00:00,6.39,6.39,1.48,6.37,6.57,1005,100,9.8,150,2.14,0.0,75,501,Rain,moderate rain,0,1
2018-01-21 08:00:00,7.39,6.33,3.22,6.53,7.41,1004,93,8.2,140,1.97,0.0,75,501,Rain,moderate rain,0,1
2018-01-21 09:00:00,7.39,7.39,4.04,7.37,10.57,1004,100,5.7,150,2.07,0.0,75,501,Rain,moderate rain,0,1
2018-01-21 10:00:00,7.39,7.39,5.66,7.37,10.57,1003,100,2.6,150,1.81,0.0,75,501,Rain,moderate rain,0,1
2018-01-21 11:00:00,10.39,10.39,10.1,10.37,11.57,1002,100,6.7,230,1.03,0.0,75,501,Rain,moderate rain,0,1
2018-01-21 12:00:00,11.39,10.46,11.04,11.37,11.57,1002,94,8.8,240,0.63,0.0,75,500,Rain,light rain,0,0
2018-01-21 13:00:00,11.39,11.39,11.2,11.37,12.57,1001,100,10.3,240,0.57,0.0,75,500,Rain,light rain,0,0
2018-01-21 14:00:00,12.39,11.29,12.11,12.37,12.57,1001,93,10.8,250,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-21 15:00:00,12.39,11.29,12.11,12.37,12.57,1000,93,9.8,250,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-21 16:00:00,11.39,9.31,10.86,11.37,11.57,1000,87,14.4,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-21 17:00:00,10.39,8.32,9.76,10.37,10.57,1001,87,14.4,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-21 18:00:00,9.39,6.3,4.84,9.37,9.57,1002,81,12.9,270,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-21 19:00:00,9.39,5.38,4.84,9.37,9.57,1003,76,12.9,270,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-21 20:00:00,8.39,5.32,4.01,8.37,8.57,1003,81,10.3,270,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-21 21:00:00,8.39,4.41,3.9,8.37,8.57,1004,76,10.8,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-21 22:00:00,8.39,5.32,4.01,8.37,8.57,1004,81,10.3,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-21 23:00:00,8.39,4.41,5.13,8.37,8.57,1005,76,6.2,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 00:00:00,8.39,5.32,5.13,8.37,8.57,1005,81,6.2,240,0.0,0.0,75,300,Drizzle,light intensity drizzle,0,0
2018-01-22 01:00:00,8.39,5.32,5.98,8.37,8.57,1005,81,4.1,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 02:00:00,8.39,5.32,5.75,7.53,8.41,1005,81,4.6,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 03:00:00,7.39,5.37,3.86,7.37,8.57,1005,87,6.2,270,0.0,0.0,75,300,Drizzle,light intensity drizzle,0,0
2018-01-22 04:00:00,7.39,5.37,3.68,7.37,7.57,1006,87,6.7,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 05:00:00,7.39,5.37,3.37,7.37,7.57,1006,87,7.7,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 06:00:00,7.39,4.35,3.52,7.37,7.57,1007,81,7.2,270,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 07:00:00,7.39,4.35,3.22,7.37,7.57,1007,81,8.2,270,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 08:00:00,7.39,4.35,3.37,7.37,7.57,1009,81,7.7,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 09:00:00,7.39,4.35,3.37,7.37,7.57,1010,81,7.7,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 10:00:00,7.39,5.37,3.52,7.37,7.57,1010,87,7.2,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 11:00:00,8.39,5.32,4.66,7.53,8.41,1011,81,7.7,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 12:00:00,8.39,5.32,4.24,8.37,8.57,1012,81,9.3,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 13:00:00,8.39,5.32,5.13,8.37,8.57,1013,81,6.2,270,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-22 14:00:00,8.39,4.41,5.13,8.37,8.57,1013,76,6.2,270,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 15:00:00,8.39,5.32,4.96,8.37,8.57,1012,81,6.7,260,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 16:00:00,8.39,5.32,5.54,8.37,8.57,1013,81,5.1,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 17:00:00,8.39,5.32,6.23,8.37,8.57,1013,81,3.6,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 18:00:00,8.39,5.32,5.54,8.37,8.57,1013,81,5.1,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 19:00:00,8.39,4.41,5.31,8.37,8.57,1013,76,5.7,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 20:00:00,8.39,5.32,5.31,8.37,8.57,1012,81,5.7,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 21:00:00,8.39,5.32,5.13,8.37,8.57,1011,81,6.2,210,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 22:00:00,9.39,5.38,6.57,9.37,9.57,1011,76,5.7,210,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-22 23:00:00,9.39,6.3,6.4,9.37,9.57,1010,81,6.2,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 00:00:00,10.39,7.45,9.63,9.53,10.41,1009,82,7.2,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 01:00:00,10.39,8.32,9.76,10.37,10.57,1008,87,7.7,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 02:00:00,10.39,8.32,9.76,10.37,10.57,1007,87,6.2,210,0.13,0.0,75,500,Rain,light rain,0,0
2018-01-23 03:00:00,11.39,9.31,10.86,11.37,11.57,1006,87,7.7,200,1.15,0.0,75,501,Rain,moderate rain,0,1
2018-01-23 04:00:00,11.39,9.31,10.86,11.37,12.57,1005,87,6.2,210,0.42,0.0,75,500,Rain,light rain,0,0
2018-01-23 05:00:00,12.39,10.29,11.96,12.37,12.57,1004,87,5.7,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 06:00:00,11.39,10.3,11.01,11.37,12.57,1003,93,6.7,190,0.14,0.0,75,500,Rain,light rain,0,0
2018-01-23 07:00:00,12.39,10.29,11.96,12.37,12.57,1003,87,8.2,220,0.6,0.0,75,500,Rain,light rain,0,0
2018-01-23 08:00:00,12.39,9.41,11.83,12.37,12.57,1002,82,7.7,210,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 09:00:00,12.39,10.29,11.96,12.37,12.57,1002,87,11.3,230,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-23 10:00:00,12.39,9.41,11.83,12.37,12.57,1002,82,12.4,230,0.13,0.0,75,500,Rain,light rain,0,0
2018-01-23 11:00:00,13.39,9.45,12.8,12.53,13.41,1002,77,11.8,230,0.15,0.0,75,500,Rain,light rain,0,0
2018-01-23 12:00:00,13.39,9.45,12.8,12.53,13.41,1002,77,12.4,240,0.34,0.0,75,500,Rain,light rain,0,0
2018-01-23 13:00:00,13.39,8.45,12.66,12.53,13.41,1002,72,13.9,240,0.47,0.0,75,500,Rain,light rain,0,0
2018-01-23 14:00:00,13.39,7.4,12.53,12.53,13.41,1002,67,14.4,240,0.19,0.0,40,500,Rain,light rain,0,0
2018-01-23 15:00:00,12.39,6.22,11.41,12.37,12.57,1003,66,13.4,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 16:00:00,11.39,3.43,10.1,11.37,11.57,1004,58,14.9,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 17:00:00,10.39,4.32,9.21,9.53,10.41,1005,66,9.8,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 18:00:00,10.39,4.32,9.21,9.53,10.41,1004,66,7.7,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-23 19:00:00,9.39,4.4,6.4,9.37,9.57,1004,71,6.2,230,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-23 20:00:00,9.39,5.19,5.83,9.37,9.57,1003,75,8.2,220,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-23 21:00:00,9.39,5.38,5.68,9.37,9.57,1002,76,8.8,210,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-23 22:00:00,10.39,6.35,9.47,10.37,10.57,1001,76,9.3,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-23 23:00:00,11.39,5.27,10.31,11.37,11.57,998,66,11.8,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-24 00:00:00,12.39,7.29,11.54,11.53,12.41,996,71,11.3,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-24 01:00:00,12.39,8.28,11.67,11.53,12.41,993,76,14.9,200,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-24 02:00:00,12.39,8.28,11.67,11.53,12.41,991,76,14.9,210,0.3,0.0,75,300,Drizzle,light intensity drizzle,0,0
2018-01-24 02:00:00,12.39,8.28,11.67,11.53,12.41,991,76,14.9,210,0.3,0.0,75,500,Rain,light rain,0,0
2018-01-24 03:00:00,11.39,10.3,11.01,10.53,11.41,989,93,10.8,220,1.68,0.0,75,501,Rain,moderate rain,0,1
2018-01-24 04:00:00,9.39,8.32,5.56,9.37,9.57,991,93,9.3,230,3.24,0.0,75,501,Rain,moderate rain,0,1
2018-01-24 05:00:00,8.39,4.41,3.31,7.53,8.41,991,76,13.9,240,1.27,0.0,75,501,Rain,moderate rain,0,1
2018-01-24 06:00:00,7.39,3.44,2.46,7.37,7.57,991,76,11.3,230,0.54,0.0,75,500,Rain,light rain,0,0
2018-01-24 07:00:00,7.39,3.44,2.68,6.53,7.41,992,76,10.3,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-24 08:00:00,6.39,3.37,1.75,6.37,6.57,992,81,8.8,220,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-24 09:00:00,7.39,3.26,2.68,7.37,7.57,993,75,10.3,230,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-24 10:00:00,7.39,3.26,2.57,7.37,7.57,993,75,10.8,230,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-24 11:00:00,8.39,3.44,3.9,7.53,8.41,994,71,10.8,230,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-24 12:00:00,8.39,3.24,3.49,8.37,8.57,994,70,12.9,230,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-24 13:00:00,7.39,3.44,2.35,6.53,7.41,994,76,11.8,230,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-24 14:00:00,8.39,3.44,3.49,7.53,8.41,994,71,12.9,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-24 15:00:00,7.39,3.44,2.57,6.53,7.41,994,76,10.8,240,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-24 16:00:00,7.39,3.44,2.68,6.53,7.41,995,76,10.3,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-24 17:00:00,6.39,2.29,1.48,6.37,6.57,995,75,9.8,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-24 18:00:00,6.39,2.29,1.24,6.37,6.57,995,75,10.8,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-24 19:00:00,6.39,1.32,1.24,6.37,6.57,995,70,10.8,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-24 20:00:00,6.39,1.32,1.24,6.37,6.57,995,70,10.8,230,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-24 21:00:00,6.39,2.29,1.01,6.37,6.57,996,75,11.8,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-24 22:00:00,6.39,1.32,1.12,5.53,6.41,996,70,11.3,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-24 23:00:00,6.39,2.29,1.24,5.53,6.41,996,75,10.8,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-25 00:00:00,5.39,1.32,-0.22,5.37,5.57,997,75,11.3,230,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 01:00:00,5.39,1.32,-0.33,5.37,5.57,997,75,11.8,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 02:00:00,5.39,1.32,0.03,5.37,5.57,997,75,10.3,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 03:00:00,5.39,1.32,0.29,5.07,5.53,997,75,9.3,230,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 04:00:00,5.39,1.32,-0.1,4.53,5.41,996,75,10.8,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 05:00:00,5.39,1.32,0.62,4.53,5.41,997,75,8.2,220,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 06:00:00,4.39,1.25,0.53,4.37,4.57,997,80,5.1,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-25 07:00:00,5.39,1.32,1.51,4.53,5.41,997,75,5.7,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-25 08:00:00,5.39,1.32,1.31,5.37,5.57,996,75,6.2,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-25 09:00:00,5.39,1.32,1.12,5.37,6.57,996,75,6.7,200,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-25 10:00:00,6.39,2.29,1.92,6.37,6.57,997,75,8.2,230,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-25 11:00:00,5.39,2.4,0.62,5.37,5.57,997,81,8.2,230,0.0,0.0,40,520,Rain,light intensity shower rain,0,0
2018-01-25 12:00:00,7.39,3.44,3.37,6.53,7.41,997,76,7.7,240,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 13:00:00,7.39,4.35,3.06,7.37,7.57,998,81,8.8,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-25 14:00:00,8.19,4.03,3.81,7.53,8.37,998,75,10.0,260,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-25 15:00:00,8.39,3.44,4.24,8.37,8.57,999,71,9.3,270,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 16:00:00,7.39,3.44,2.68,7.37,7.57,1000,76,10.3,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 17:00:00,6.39,3.37,2.07,5.53,6.41,1001,81,7.7,270,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 18:00:00,5.39,3.24,0.16,5.37,5.57,1002,86,9.8,260,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 19:00:00,5.39,3.24,0.62,5.37,5.57,1003,86,8.2,270,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-25 20:00:00,5.39,4.35,0.62,5.37,5.57,1004,93,8.2,270,0.0,0.0,75,520,Rain,light intensity shower rain,0,0
2018-01-25 21:00:00,6.39,4.39,1.92,5.53,6.41,1005,87,8.2,290,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-25 22:00:00,6.39,4.22,2.23,6.37,6.57,1007,86,7.2,300,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-25 23:00:00,5.39,4.35,0.78,5.37,6.57,1009,93,7.7,320,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-26 00:00:00,5.39,3.24,1.31,5.37,6.57,1010,86,6.2,320,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-26 01:00:00,5.39,3.24,1.78,5.37,6.57,1012,86,5.1,310,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-26 02:00:00,4.39,2.26,1.05,4.37,5.57,1013,86,4.1,310,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-26 03:00:00,3.39,2.37,-1.23,3.37,3.57,1014,93,6.2,300,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-26 04:00:00,3.39,2.37,-1.01,3.37,4.57,1016,93,5.7,290,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-26 05:00:00,3.39,2.37,-0.18,3.37,4.57,1017,93,4.1,290,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-26 06:00:00,2.39,1.38,-1.71,1.53,2.41,1018,93,4.6,300,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-26 07:00:00,1.39,0.38,-1.91,0.53,1.41,1019,93,3.1,280,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-26 08:00:00,1.39,1.39,-2.95,0.53,1.41,1020,100,4.6,280,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-26 09:00:00,2.39,1.38,-1.98,2.37,3.57,1021,93,5.1,270,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-26 10:00:00,3.39,3.39,-0.47,3.37,4.57,1021,100,4.6,260,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-26 11:00:00,5.39,3.4,2.28,5.37,5.57,1022,87,4.1,270,0.0,0.0,20,801,Clouds,few clouds,0,0
2018-01-26 12:00:00,6.39,3.37,4.11,5.53,6.41,1022,81,3.1,230,0.0,0.0,40,802,Clouds,scattered clouds,0,0
2018-01-26 13:00:00,6.39,4.22,3.03,6.37,6.57,1022,86,5.1,250,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-26 14:00:00,6.39,4.22,3.03,6.37,6.57,1022,86,5.1,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-26 15:00:00,6.39,4.22,3.51,6.37,6.57,1022,86,4.1,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-26 16:00:00,6.39,4.22,3.51,6.37,6.57,1023,86,4.1,240,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-26 17:00:00,6.39,4.22,3.51,6.37,6.57,1023,86,4.1,230,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-26 18:00:00,6.39,4.22,3.79,6.37,6.57,1022,86,3.6,200,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-26 19:00:00,6.39,4.22,3.79,6.37,6.57,1022,86,3.6,200,0.14,0.0,75,500,Rain,light rain,0,0
2018-01-26 20:00:00,7.39,4.35,4.04,6.53,7.41,1022,81,5.7,220,0.32,0.0,75,500,Rain,light rain,0,0
2018-01-26 21:00:00,6.39,4.39,2.78,6.37,6.57,1021,87,5.7,210,0.57,0.0,75,500,Rain,light rain,0,0
2018-01-26 22:00:00,6.39,4.22,2.78,6.37,6.57,1021,86,5.7,200,0.47,0.0,75,500,Rain,light rain,0,0
2018-01-26 23:00:00,7.39,4.35,4.04,7.37,7.57,1021,81,5.7,200,0.21,0.0,75,500,Rain,light rain,0,0
2018-01-27 00:00:00,7.39,4.35,3.86,7.37,7.57,1020,81,6.2,200,0.0,0.0,75,500,Rain,light rain,0,0
2018-01-27 01:00:00,8.39,5.32,4.52,7.53,8.41,1019,81,8.2,220,0.0,0.0,75,803,Clouds,broken clouds,0,0
2018-01-27 02:00:00,8.39,6.36,4.24,8.37,8.57,1018,87,9.3,220,0.14,0.0,75,500,Rain,light rain,0,0
2018-01-27 03:00:00,8.39,6.36,4.81,8.37,8.57,1017,87,7.2,220,0.44,0.0,75,500,Rain,light rain,0,0
2018-01-27 04:00:00,8.39,7.33,4.96,8.37,8.57,1017,93,6.7,200,0.98,0.0,75,500,Rain,light rain,0,0
2018-01-27 05:00:00,9.39,8.32,6.4,9.37,9.57,1016,93,6.2,210,1.14,0.0,75,501,Rain,moderate rain,0,1
2018-01-27 06:00:00,9.39,8.32,6.1,9.37,10.57,1015,93,7.2,210,1.25,0.0,75,501,Rain,moderate rain,0,1
2018-01-27 07:00:00,10.39,9.31,9.91,10.37,10.57,1014,93,9.3,230,0.22,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-27 07:00:00,10.39,9.31,9.91,10.37,10.57,1014,93,9.3,230,0.22,0.0,75,500,Rain,light rain,0,0
2018-01-27 08:00:00,10.39,10.39,10.1,10.37,10.57,1014,100,9.8,240,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-27 09:00:00,11.39,10.3,11.01,11.37,11.57,1015,93,8.8,250,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-27 10:00:00,11.39,10.3,11.01,11.37,11.57,1016,93,8.8,250,0.0,0.0,75,300,Drizzle,light intensity drizzle,0,0
2018-01-27 11:00:00,12.39,10.46,11.98,11.53,12.41,1016,88,8.8,260,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-27 12:00:00,12.39,10.46,11.98,12.37,12.57,1017,88,8.8,250,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
2018-01-27 13:00:00,12.39,11.29,12.11,12.37,12.57,1016,93,8.8,240,0.0,0.0,75,310,Drizzle,light intensity drizzle rain,0,0
